latitude,longitude
1.3153300794920544,103.8602532671905
1.3954243365681684,103.74806839818531
1.3429025388817624,103.70633559914414
1.4286894818691467,103.84915017838568
1.3583752056631995,103.88781736709613
1.3571865296732186,103.87308727372685
1.3279980951552557,103.927543132413
1.3891293950961188,103.87606723691351
1.3375470478821727,103.74431036780035
1.3270914045353261,103.89908919878715
1.3727994382841853,103.85777781846238
1.3366632216096586,103.70382687921531
1.3871484499710898,103.91057377331568
1.286807813349943,103.81171311395889
1.4430589748514382,103.7751635530238
1.4373315485389657,103.79709898916474
1.3637853059292442,103.89377937559743
1.3812514169233685,103.93836968777845
1.3463091066704203,103.70066336909751
1.3872491425581235,103.90523451808352
1.3679245179367723,103.94745739416587
1.3771132092310807,103.7537251345312
1.322770267196877,103.88323437690207
1.430190805261668,103.8500544747082
1.431507340122167,103.84663557853176
1.3155628208742065,103.8603007751888
1.3786536511671965,103.84036249491038
1.4458095502365693,103.7981828274968
1.342966203390848,103.71386172313773
1.3761640196055323,103.88500559235793
1.3636872256478743,103.95201213456723
1.414951311976737,103.90089611148365
1.4152054810991113,103.90042522255185
1.342693948587298,103.93547920921499
1.3791352318613948,103.77200733586139
1.2819626617346196,103.82628910421788
1.4304077036595526,103.78170960853387
1.4435849561424192,103.8084083213461
1.3238116983716353,103.88959907107444
1.4315242202355762,103.8343155392427
1.4359056236535066,103.80184503487544
1.336783525313212,103.74296564297151
1.2770789063697272,103.8393714524283
1.3540839714704511,103.86597608675741
1.3933931829342006,103.87628989381128
1.3858540661198235,103.88340723134834
1.3855428710174587,103.88390968805113
1.4192845772294607,103.90459894890982
1.3996510084376512,103.89992767664502
1.3728802668587583,103.7756089335
1.3168969435230833,103.88820608097014
1.365451776325346,103.9634792543269
1.3086008694953293,103.79361159004677
1.3211883743106259,103.93625049483086
1.35642107764476,103.94565990534038
1.2960715778334164,103.81054557567957
1.4288675620716365,103.84520105048176
1.3305516650207103,103.92423438492645
1.3985921086897548,103.74469590929355
1.3398361302418886,103.74164845820486
1.3758532860927692,103.94405118759396
1.3725973098444109,103.85723236526458
1.4007019515767285,103.91333186880159
1.3426214451669274,103.69839664674987
1.4376767778936193,103.8031527200945
1.3985108392776107,103.90786749745277
1.445387321333222,103.77335775818223
1.393357744518259,103.90614398876941
1.3683630809350815,103.94716883711564
1.3688047690382772,103.94726733677517
1.3682171869698343,103.94770942447474
1.3707401103362984,103.94844781959507
1.2790061367889713,103.81756560450917
1.4194144649204197,103.84232359890757
1.4154687507339359,103.83443761068092
1.3788511910480639,103.75720745022414
1.4301094259627605,103.84877529423187
1.415990750244301,103.83501989278724
1.2844563273396115,103.82381212627726
1.4428877800518596,103.80401806363223
1.3577916706618636,103.83167572148918
1.3593431954586073,103.74034689554239
1.394170477493141,103.87139855113512
1.3272665184034178,103.85623300726247
1.3530718015731251,103.93657760000401
1.3818206358140623,103.8413998150469
1.3627264244056436,103.8939539604834
1.330159671614412,103.90095780834054
1.3921948480977226,103.8779665162762
1.425951982825153,103.84842308607217
1.3043423943324641,103.79936144590427
1.36986931767936,103.87946412107169
1.3800282468304215,103.88949799313174
1.3303884265122863,103.85857294577052
1.3363996895233965,103.69703567163981
1.2827865483742016,103.82467107302725
1.4151546008443792,103.83288920270458
1.4322440410412136,103.83408480525787
1.3922786114892605,103.89935877097057
1.3213251079982198,103.76478607834586
1.428344924931025,103.84591939293415
1.3855823317311045,103.75834431873483
1.421537712967464,103.84293525045979
1.4290359026447383,103.83035810206323
1.4333391010466292,103.84255102820767
1.4315010503945347,103.79704540527362
1.3426252477812937,103.856973311209
1.3539556133757973,103.7186615586766
1.3987616879774523,103.91622687914915
1.3781265796773297,103.73600548744577
1.3188935971435767,103.8564683944366
1.3560734738392932,103.8489791243914
1.393162366741749,103.91038726990706
1.3596004650561657,103.89190535116315
1.397592444052701,103.87739202643836
1.3590365075549142,103.82988381579622
1.37979723907183,103.89054247122445
1.3472120670883305,103.94665233022656
1.3397533613065482,103.69667821604872
1.3748389685777707,103.95936289873369
1.4156073514046155,103.84238838130653
1.381427208514355,103.75095597542263
1.3366074504272787,103.8510847942352
1.444093381988874,103.77400068750812
1.3525069385223452,103.74410282742477
1.390182372908201,103.7435871115037
1.4297641471419316,103.83214199122447
1.3459775296832988,103.71795038063216
1.4046816312373565,103.74899786168345
1.349004892434802,103.71345136193405
1.3825036592615452,103.76765300908058
1.3240603067410004,103.85631329128742
1.4383969265280332,103.78039003869453
1.3855168493826113,103.89455889447058
1.3086157152034814,103.7928976457854
1.401224918363875,103.91913333275573
1.3446143402062054,103.7055618450837
1.3832380876468218,103.74655078794416
1.402043820893044,103.91181159368894
1.379882018191537,103.74038194569707
1.2889052134292929,103.80832984921251
1.3805118762460113,103.84103931297028
1.3071753067581007,103.79414827423817
1.3263688560307685,103.86024330379891
1.3483070386558513,103.93068386608178
1.3631462817253501,103.95545221890318
1.3499609846130312,103.94593492406209
1.3154293455890216,103.87057098838639
1.39105439549151,103.8803163937383
1.3552192410915171,103.88935298647348
1.354036557117344,103.94662319466788
1.2857500807127216,103.8303936486451
1.3811237883122764,103.9436461759636
1.4386407010852882,103.79791568301319
1.366267932184107,103.88775647524577
1.38629991907228,103.76228888142599
1.375895734374076,103.74321744104077
1.346084746389758,103.85046604852931
1.332879330137344,103.9127544777945
1.3204908478882376,103.9342249060127
1.4333284326263342,103.82752843136701
1.3665485573945229,103.94262264982854
1.446748529976038,103.83214455560719
1.3476571451003,103.74429726671089
1.326709571563398,103.85758757703354
1.274425346064543,103.83965987961263
1.3525657122451438,103.75445662620898
1.3275014530847957,103.85949966643645
1.3298939903448186,103.9259435683169
1.307529211753281,103.88851736124317
1.3713160983034134,103.95013188145155
1.4289694719444777,103.85132020454698
1.3641651062951528,103.89368045039862
1.3336134601391465,103.85517908237344
1.2826089984688027,103.83290329256332
1.3838089790569006,103.76369082591222
1.2857549888661504,103.83171585439747
1.415151805289559,103.84189101633363
1.4006088778763328,103.9187598143031
1.3364820049689268,103.92016989610481
1.3115769819235716,103.77162157140965
1.3312872579922443,103.9312472652721
1.3456132389149122,103.95984416958142
1.3728583071086111,103.87206192115785
1.4386313897810281,103.80507153975684
1.4072282334616049,103.91035837933464
1.3713426865028975,103.89391192343057
1.4419368939157005,103.80026385327028
1.3879890788002816,103.77078248435808
1.436422029668408,103.78158376382501
1.3883182249065356,103.9075656573319
1.3955622074983516,103.90403994469924
1.2780276566924862,103.82151259566248
1.4311586008521575,103.83060332697663
1.3468033884019626,103.75355602755783
1.3505533723637297,103.8520437345966
1.382219283362479,103.94412533132102
1.3502404214985657,103.75661046274975
1.4291258576193153,103.77338984943718
1.323516048392132,103.92400910208815
1.3528838686376254,103.72494277617777
1.3538890104163834,103.8719606566294
1.3020187575146716,103.90858670757201
1.2984545790827595,103.80419289215357
1.3125574617750677,103.77167590613462
1.3903142168555447,103.8867786115065
1.2947300296244915,103.80871913353442
1.3766792347282664,103.7690679349971
1.345119547001695,103.70390301377846
1.3238244168775453,103.93340270697915
1.3352556287638038,103.69476925210573
1.3664808918058655,103.75319662763015
1.3241780748239216,103.88550693357683
1.3662188186380202,103.9560524277204
1.2868638417917886,103.81602836197656
1.4045067153825297,103.895782732076
1.3515847490855177,103.87360121272278
1.304537926649638,103.9172245335832
1.4000230909615434,103.91102658466706
1.3372512268597698,103.87174286885414
1.3125740654765943,103.76497142110509
1.311589887453459,103.8520409925266
1.3453928336508043,103.95811653343738
1.394390933603738,103.87456461626941
1.3067249410528352,103.85014816193966
1.3788283919241375,103.89041023550163
1.3474979289765654,103.69606814967122
1.395469057194971,103.91571109573525
1.3710708268206984,103.94972124548741
1.3665236898883837,103.83981532746029
1.3232307076432643,103.9120692961714
1.378110918700057,103.75672273729762
1.2980278144962125,103.79709348678217
1.3124417500103587,103.76875634222954
1.3365327788530823,103.93786578912784
1.3436531092057749,103.74803807078864
1.3907527819768657,103.8932945098733
1.3172270756076756,103.86137388445532
1.36315622967912,103.95215852838987
1.3577620194936637,103.95223088883702
1.3467008659025148,103.74859553482068
1.3442680347615898,103.74719921908321
1.285441872429853,103.8325988749093
1.4053232701906593,103.91061144777954
1.3215154435328476,103.86991131589086
1.3400519947303977,103.70328981210452
1.3608689578459239,103.93535524554711
1.4205223064482186,103.8318929994175
1.361888721762353,103.74555633509408
1.3820327482926185,103.94446574483989
1.3817641562695933,103.94413186810796
1.3684374970904372,103.94990559913283
1.2827472775855482,103.82562275784194
1.4195225595956629,103.91063771995944
1.3640343152955887,103.95314271468771
1.3985102867712533,103.88822883637907
1.3399476029874595,103.77390017076142
1.4508135490387295,103.82368112913994
1.3838714141099595,103.88003899821842
1.3925951287614518,103.89697617740403
1.3307982639227782,103.84221880228884
1.3134709424995008,103.76547714176148
1.4083148799920604,103.89691887320267
1.38964459143204,103.76388685648955
1.3453928347681061,103.70483398071892
1.3442739498935286,103.95350515155148
1.3087706223711726,103.85268276981218
1.3072794778851569,103.7989225685523
1.353619776194068,103.7044097593829
1.3364158552674223,103.8589376394385
1.3915756918470699,103.8845350416191
1.3221494773647202,103.77055871663856
1.375869605205912,103.87784578723013
1.3814126859503952,103.94429736403002
1.3305034177276198,103.84494692988949
1.286745870954359,103.81937274788702
1.3409821526489547,103.7423303505182
1.3361423813575606,103.93491577547216
1.396386936158899,103.91453792407002
1.3336207048040372,103.94131733625558
1.3383714560176627,103.73710874170413
1.4417844338510426,103.79719103772499
1.4108858222593803,103.90046855406447
1.400085710541007,103.74430942508941
1.4310936553413767,103.79788030851721
1.390918651203418,103.88501783453778
1.319492069532128,103.76567064606715
1.3939994471735946,103.8968488529979
1.389336675576773,103.74086462224174
1.3442360226275283,103.69224890446529
1.3498172300624198,103.71667419948054
1.3403402324053149,103.68783371886613
1.3410160752818252,103.74787095271573
1.374758573317888,103.83568236360863
1.3499603528278974,103.69961788404747
1.4247580342424595,103.84660711260395
1.3746612587918203,103.95888097631298
1.3476823390188362,103.93756559240525
1.2744486047280716,103.81054175087097
1.3364994295776678,103.87175944184601
1.3353459759515371,103.69569496357519
1.3766774782639486,103.94517596150102
1.3824405678646428,103.75251777467895
1.3600428911402054,103.74950101402109
1.3050603596798394,103.76113411121825
1.3781776870225464,103.93386220952648
1.347560293624559,103.94766563247782
1.3193168341028967,103.86403484539126
1.3615796899150616,103.85204414751922
1.3991008736212671,103.915961184359
1.3867971870981017,103.91231927031625
1.4501488040083568,103.82256988645014
1.4415935543419527,103.77597662534752
1.3784557768824655,103.93781800773965
1.3395315064764284,103.77468009401991
1.377207244311752,103.73547614962028
1.4250519552576892,103.84640834414022
1.3473496769117672,103.85052755595633
1.3314868072467394,103.92781596187635
1.3451274184472908,103.75484549712839
1.4459877545810234,103.81815124938436
1.394305869849142,103.89604549106016
1.4347107176727978,103.77457086680784
1.3786837970572816,103.87849967004504
1.3832785607496194,103.89440316171715
1.3389372422015762,103.70278434127853
1.3838058666207904,103.89559171116166
1.3418669135310024,103.84520428527209
1.2738165419528384,103.83447907695519
1.3755132043965197,103.89624793472593
1.3473197648243929,103.85415988198167
1.3215932351575699,103.85412215436249
1.3201500469237186,103.93316845781803
1.335529899099177,103.69981992165503
1.3478149186263373,103.74276872166445
1.3406272018355891,103.73745997485918
1.396903203180393,103.89703488738309
1.326267533430854,103.89952685494072
1.3664671283933352,103.96062246742707
1.361613600228872,103.74202707814894
1.4353059560097456,103.7946059850741
1.3440087719309899,103.76053089711337
1.3145613793768607,103.76157304161572
1.3538133055681314,103.73511666391298
1.3892183692135538,103.90795348121053
1.3852366312389268,103.9000177307225
1.4283878237021295,103.8522635916653
1.2878109548697005,103.81951463862649
1.382588876688164,103.7632938368524
1.4341965619897985,103.84276820008391
1.3444216318077555,103.71434162633639
1.3876965731287847,103.76848265608362
1.348727523600301,103.7431944593617
1.3742978942195,103.7699401974472
1.3084614054099943,103.85268218043984
1.3534188139864762,103.89070501450662
1.4338625049673042,103.79167942854772
1.3271159173918776,103.85694867984412
1.42605813043458,103.85029735335674
1.3675136720562766,103.94034907298023
1.3969086992081028,103.88179244847011
1.3417166713527693,103.7419682488891
1.3422697748856578,103.84640967945208
1.4397540742842108,103.79308331106559
1.3471976204540848,103.72448892246045
1.3993368780362645,103.91004742719616
1.373294216760117,103.89088931005399
1.4020498942097674,103.74664453632823
1.369761355707673,103.87300159197841
1.333793794114532,103.72415371587779
1.3720098552660775,103.85762079322112
1.3487603841095686,103.74419483058331
1.3203627805633043,103.90432464201253
1.3394701443417794,103.68892994094035
1.4433931976908765,103.79552824912588
1.3988582658514976,103.91673915431775
1.4031660714293317,103.91516722994896
1.3767931699198577,103.93329927124354
1.3683659169578417,103.95603601116532
1.3423492945205053,103.69874409232997
1.3370206187500566,103.9232743663164
1.4499815910647533,103.81840979460603
1.328605238406446,103.90280051737541
1.368620255819734,103.85600247938211
1.4263587079353952,103.84665693893025
1.3543363977727823,103.93343240312714
1.3430396676532381,103.9588033869093
1.3783199359807365,103.83721632009633
1.3053625435883132,103.76199240023736
1.33849235652284,103.84947970860888
1.3224477457640254,103.86610130635567
1.3728200382916733,103.87623515298955
1.4026936067006373,103.90189790586406
1.3046121021983206,103.9140775084708
1.3810770670807044,103.75252397596216
1.4051399687877195,103.91308152636941
1.3553336092582313,103.74017952987627
1.3283770824534125,103.89953319779994
1.3743831410967642,103.7456158196336
1.4375628406009493,103.80440225693467
1.4021468668230561,103.75198965932306
1.3761221857603703,103.74676221329483
1.2743111197913142,103.81144234054663
1.445697008820746,103.8351455430358
1.3754662417936163,103.94614358350849
1.3796299816833617,103.74544286025073
1.35367428010851,103.88610623321694
1.3457467460350776,103.71319824688369
1.3719151453554437,103.95986788360581
1.3815467509913364,103.84000308554019
1.3730482513872937,103.88194162329692
1.3301747171527054,103.90932177175875
1.4394251672935425,103.83905445704754
1.3801780487154363,103.74812986729738
1.4351053441307338,103.83917809694546
1.3711419910330076,103.96108988214584
1.335085767420871,103.865503604287
1.3950906755631254,103.89514277075386
1.3811028597283606,103.74501103979053
1.4335879743556952,103.84066415047191
1.4459120969080221,103.79681071311363
1.3540606420787074,103.75235278981592
1.3603072372006002,103.73191350317072
1.4389856749638539,103.77576169582728
1.3482711556914497,103.74389982406646
1.2746324835269596,103.80963665001572
1.4497583399642409,103.82535456949836
1.3404431615383832,103.85374654427176
1.3861748600012311,103.76553983893798
1.3511505127905352,103.74716644272999
1.3992168768702256,103.88963368489739
1.3334405270548182,103.91158413137809
1.4333919155937564,103.84628109793039
1.3220099941067782,103.85889211486375
1.3258011763761266,103.90206126493877
1.3489815146095627,103.85130191039777
1.378779644352785,103.83698468044574
1.34945426972872,103.72493300543226
1.3736694347694627,103.95451040788765
1.3285337991222221,103.90926879059788
1.3265005796407012,103.8855506505841
1.430968536819215,103.83370218676231
1.2726798788883262,103.82288157348792
1.3300956044545051,103.8870627477315
1.3732590643729765,103.74352338486715
1.327632032968777,103.85637881803984
1.3325611617122284,103.855177185574
1.3744366812367068,103.87129580258987
1.393319826711149,103.89488711361211
1.3639069252096216,103.85366042679264
1.4037073013089143,103.7516850149549
1.329855156907898,103.88561975033008
1.3493734272353526,103.72998212118134
1.381669919586993,103.896619115233
1.3052614058008807,103.80054065020845
1.330870147052661,103.88750466173997
1.3037766492094438,103.79922662457177
1.3694540533585204,103.93477408584533
1.3381206035318278,103.7023265313486
1.3648506925115975,103.75214667312444
1.3747967282723152,103.73896852665362
1.333880524844213,103.72363269465593
1.4535081341959732,103.8204005377975
1.345940299768492,103.70116027216976
1.3164677066029795,103.86157068825624
1.3780214404277598,103.74899293597663
1.3434886808400457,103.70315484685246
1.3677055359000514,103.838418192085
1.3470523993304901,103.8515452127494
1.3774597097337158,103.89118872781691
1.348067784722534,103.94359030550947
1.3885933169808569,103.89324296810844
1.4014271519067363,103.89283679984287
1.3487259447541928,103.75317337321223
1.3840731908576676,103.89494046428086
1.3852686842807813,103.90399862836667
1.342381714937291,103.69525328617546
1.3285037555673926,103.85785144006736
1.287829321977392,103.8076382784993
1.3575576901276585,103.8443328294988
1.4371237452224448,103.79426723144071
1.3599253609594655,103.93301860363282
1.373505244945021,103.7468096570236
1.3597826502420365,103.95993200808614
1.3866247215313348,103.76366202657292
1.3468034908232998,103.94734969020584
1.35764328218687,103.89174626996231
1.358348974423358,103.83039499115503
1.3414633084852383,103.69444671451032
1.3260075365364108,103.93081074975336
1.3622826121550549,103.73877480446666
1.3902799043672929,103.90631369929321
1.3486778183602277,103.855258722956
1.4356258551193661,103.84233719315594
1.338714734378254,103.84464426404739
1.43138584343742,103.82822502900339
1.3658537705568063,103.75272527162907
1.3303042800916558,103.72228069741142
1.414316227270509,103.90098272089301
1.4012399869655296,103.74939343599387
1.3742138730621258,103.8395490665317
1.2839221540950732,103.82826906006093
1.298810333232866,103.85213980980721
1.3333305854071391,103.72218769903702
1.3698571774849169,103.93333916641446
1.4339667239574028,103.83899681068078
1.4331952479328642,103.84687902042612
1.3198027356573006,103.76778418495915
1.4298028057279417,103.85051957290008
1.3741821629710316,103.77583552483746
1.3358990234809953,103.92263247454969
1.3658212697995102,103.85892400505345
1.333304368724428,103.94092623331169
1.3211790945342596,103.74278658699653
1.3214297688923387,103.76590433303228
1.372162915866101,103.88467792613051
1.444471903061042,103.7991563838101
1.2838290549347013,103.83338206978469
1.3576377994633781,103.96067146537692
1.3342462175651704,103.92659110681454
1.3491323569975084,103.84865394705477
1.4023197363338593,103.89561613171051
1.3750924448743436,103.77432228346596
1.435882464128312,103.77619786319342
1.384414512961142,103.89370500983397
1.3511599459287063,103.95474554250356
1.296351633813371,103.81270103633341
1.296436659731807,103.81198077940854
1.296218797212594,103.81188155451679
1.362406302435421,103.95731811100777
1.3963918668483732,103.89527021794588
1.344153101867761,103.70518878605642
1.3885641108502311,103.7629270308898
1.3920258230295957,103.9082552656985
1.430938055165263,103.82767555181775
1.4311265166951281,103.82836211939215
1.431456500407056,103.82852722065903
1.4058647479714348,103.9090582898647
1.3499271342754282,103.75903456165966
1.3758091718529875,103.77045030144038
1.3086578934268709,103.78416155824968
1.3353266414572638,103.84991042469541
1.363863481201803,103.95400296458975
1.3969612225704762,103.89612875837425
1.4225383384147376,103.83393324237113
1.343056226941152,103.73807215374845
1.3334655167089007,103.87232889604486
1.3878071121478714,103.900632438816
1.2938435663533592,103.80873048618645
1.3956053968301987,103.88863831247939
1.3708324756990635,103.88546554499004
1.321004483001601,103.90137124311232
1.4488361236241123,103.80074812604217
1.328055415987454,103.72448147648068
1.2859127474673377,103.80304411993873
1.3660094179110251,103.94230667677611
1.3141062117463462,103.76792436686993
1.3802655173526739,103.7372573834806
1.4187756802786453,103.91147219866616
1.3752813618572322,103.88595061193959
1.4318397782905306,103.7773052170405
1.3627121521474335,103.85527029440192
1.3282365298812984,103.85991962555994
1.4378968309064206,103.79053814734013
1.3417637192344578,103.8560420036974
1.3936570900270928,103.87206384872201
1.317570783089191,103.7651416867678
1.3385772164036391,103.72382371418301
1.3366678806894603,103.85834982278442
1.4447561678155618,103.83186458747409
1.3309865462657084,103.93724605949693
1.3304993086776429,103.85897298020083
1.3896566309738476,103.88743543827783
1.352414707050199,103.73993095884978
1.3562190680294086,103.93958247031215
1.356748151783368,103.94017419178527
1.3373978270956464,103.92178274064626
1.3394848284905196,103.74622354492949
1.4353935629165135,103.83482338905473
1.3816250169598385,103.94288125217527
1.2788780037684855,103.81898761761124
1.340237439289441,103.8544029369564
1.3928363318232555,103.87690116568778
1.2919203706096722,103.80260876603104
1.352005493844261,103.88324329329977
1.3791082578072993,103.89513781335414
1.3391905083495972,103.70165617401747
1.3344902736960218,103.84979476877501
1.4123242907251983,103.89949139110362
1.3424673914288359,103.69008529247125
1.3514331966219402,103.93147855243163
1.3737430550912804,103.77411662360188
1.3631210650955825,103.85810166666472
1.4452547001078548,103.83496854135372
1.2898676695237892,103.8214335265231
1.3574517999916393,103.83912389384834
1.4506018658292605,103.83122835591831
1.3841971423684147,103.88034587045009
1.397634860182294,103.87692151456174
1.3667798211335793,103.83907062622266
1.3672565218855226,103.8488969870859
1.3423195270323889,103.70588241543224
1.3458879089045273,103.74881127140691
1.3738164992161201,103.95540396541122
1.3420593164105736,103.73911316795471
1.3189939199145524,103.76456263800856
1.3797332936654467,103.75912456135276
1.4135936186740328,103.83696880619259
1.349358379329562,103.75059196614791
1.3883864135635937,103.87297176794652
1.313527019332997,103.89549010776317
1.3742924021218519,103.93662940417192
1.3498558450615843,103.86821309209648
1.4360731815122532,103.7732365302011
1.3927605515804335,103.87773048152583
1.3302102045400208,103.90496480181645
1.4287103458395722,103.79471751102248
1.3390710769653884,103.77259990510565
1.3307110655466576,103.85638705387183
1.4030511084419774,103.90266856155229
1.377340885786928,103.74391331257297
1.336441702621148,103.72349067881773
1.384319149617396,103.74166639788294
1.3062149048966254,103.85821343441889
1.3978178902084162,103.74960258529997
1.3511885719274037,103.9439433424334
1.3043929446310232,103.91405420638849
1.3319488019391073,103.90758556431012
1.304746872586644,103.7652531565535
1.3226521827759508,103.87127546839963
1.3561329172632706,103.73720936937859
1.3777824109191554,103.89029974763017
1.3752701058791095,103.77165752804635
1.3759264016638613,103.76745422944127
1.2942146117187585,103.8121043044436
1.377304920036671,103.76802504487559
1.3211346380255162,103.90465367400665
1.3896787887574926,103.76743678736884
1.3368974098270827,103.92913939775279
1.3230956085881298,103.73779526318857
1.4446429853425107,103.82233041954044
1.3150429648585695,103.86049743347765
1.3718417704496852,103.87282899517372
1.4528567151847451,103.81509174811565
1.34743871385418,103.75300883379192
1.3668863437554635,103.96016649486303
1.3748506134753942,103.8969339253449
1.3664999600264178,103.96235184764946
1.2939104491706872,103.80295958817703
1.3050515834066383,103.86260802229401
1.3668003849891317,103.89604023637196
1.3922083325524304,103.89990765396409
1.445566361304137,103.79674267790581
1.2991787276390907,103.79689241900029
1.378928203551016,103.88846809299278
1.394137433531557,103.7498522908482
1.420630330750039,103.84119112231348
1.3905937885413158,103.87976987659695
1.3370579397875726,103.72049651818261
1.313057849838731,103.86988956145288
1.3566529787621908,103.74387340563445
1.4232816976452456,103.83286296240507
1.3398387556161118,103.70277676090689
1.396626393851822,103.90541437501447
1.3733408772227624,103.95375309571452
1.3454756078064491,103.74600741620151
1.3941465766992027,103.87087830213945
1.3656576746879747,103.89483303836053
1.3789327585473172,103.83857322028348
1.3646606548378868,103.84486255268145
1.437900423284981,103.79883357304746
1.331599338178371,103.92910876133864
1.3212342022317967,103.90272793596193
1.3201968486192397,103.74049168951127
1.327193171504518,103.90377327673792
1.355969204465897,103.94515266886532
1.403889802685715,103.9072063123229
1.4475487136216532,103.81779283640284
1.393172347671465,103.88570173994657
1.3478451163654916,103.75403358074767
1.3854720499968052,103.75987961048672
1.4031417140063849,103.90067751060711
1.3733798608105348,103.87634710075162
1.3842396304964544,103.87977294572036
1.3623788878315986,103.93725186221697
1.4191094393724102,103.83976884790582
1.354903614985873,103.8683285898575
1.3336971346833457,103.90816267875327
1.3972663596105719,103.74960861457285
1.4284963816214404,103.79374554325616
1.382785046682432,103.9430955863723
1.4180835119482496,103.84346164871879
1.3666239894943317,103.84687059335732
1.426845778463071,103.84922570621576
1.354754829930449,103.72154059931884
1.3872478248443947,103.75794661914544
1.3976251628223004,103.92103921789736
1.3858659449595683,103.89413991141
1.3445717368993615,103.70614684208593
1.3125190768939794,103.87004109074151
1.3243201883907836,103.92268274267448
1.4032140109316615,103.74978865071576
1.3961656439687034,103.8968928658478
1.2842325393664848,103.83396554168017
1.3531015644839095,103.95407751145932
1.430788483163841,103.77949973696661
1.3470454970533334,103.7089442698247
1.402401507814455,103.89507373720349
1.3885209264553833,103.76104907100637
1.3043023125615771,103.86278073023686
1.3252260084275869,103.85437803204326
1.346661660560975,103.70951128917869
1.3461098197758556,103.93905307950943
1.3793816326447979,103.77053830901444
1.3664871864263601,103.83826959445905
1.3220067357975924,103.76990005862551
1.379099717404748,103.73469231367687
1.3566915711670355,103.75126849428564
1.3075858734766634,103.7614085242807
1.381431191093549,103.94330009215554
1.3775277483687094,103.83866312703238
1.3080765408495185,103.80082594426403
1.4353319236639301,103.77377627946682
1.4460753241593665,103.7998974675577
1.4403655226910363,103.77794205552912
1.3456589121426248,103.85284140107255
1.3673577405250816,103.8439250380924
1.3319226593849218,103.86796259176322
1.383223884420139,103.94371544423052
1.288433637424988,103.81693429211536
1.3657912855340653,103.88974914053625
1.4411317719290395,103.8072434004173
1.3670528453445863,103.84790669768431
1.3921104910311848,103.90986862995213
1.4510156864307147,103.82333612620413
1.3850033084830071,103.89912209206439
1.2825423334177326,103.8267193847917
1.3820651954375283,103.93745525950575
1.316527661885102,103.87837594017779
1.2736401752744078,103.83641664603846
1.35588260611382,103.94721327842313
1.4005654280896813,103.74440986585131
1.35151901315651,103.71854200874591
1.4004702568246898,103.89936870206704
1.39282855623677,103.74977372359828
1.3626544436506225,103.74989767874574
1.3337852130774255,103.86685038143872
1.4139184439433599,103.83632521019884
1.404731190510821,103.91000428375881
1.3845043728289175,103.89596282645846
1.3353244518997316,103.8484847368208
1.3310694623262778,103.90860854320405
1.3487173056533008,103.74280604859186
1.3851958098646229,103.89786611940272
1.3123166607204542,103.87379112043502
1.3809756701908498,103.93816784339066
1.4456991817443323,103.81903384991253
1.407608650715476,103.89987273225668
1.4378458944561434,103.78208073578729
1.31772165687541,103.88496765642986
1.3386741677745577,103.84841455224534
1.404529744691347,103.9053712996368
1.3938124829308731,103.89480909882163
1.288976502102169,103.82238527622785
1.3363167927741897,103.8474822715022
1.4201700997788902,103.84347107486721
1.3482036780740845,103.8542893293658
1.334713765161367,103.86554556634697
